Iteration,AverageDiscountedReturn,KL,KLBefore,NumTrajs,StdReturn,LossAfter,ProcessExecTime,PolicyExecTime,MaxReturn,dLoss,MinReturn,EnvExecTime,LossBefore,TotalEnvSteps,AverageReturn,GradNorm,Entropy
264,-8.675658867911151,0.0029010032303631306,0.0029754822608083487,300,0.20138409955990957,-0.1517258584499359,0.35367679595947266,11.202411413192749,-20.0,0.0008514523506164551,-21.25,6.647607326507568,-0.15087440609931946,7950842,-20.033333333333335,0.12057359237178558,1.4564766883850098
265,-8.72391492441621,0.003155927639454603,0.002950734691694379,300,0.48989794855663565,-0.15307103097438812,0.34763097763061523,11.094468116760254,-20.0,-0.0010230839252471924,-25.0,6.525237321853638,-0.15409411489963531,7980842,-20.1,0.17396906467209455,1.4576674699783325
266,-8.66503172570813,0.003310908330604434,0.003148061688989401,300,0.1433720877840438,-0.15395410358905792,0.3425917625427246,10.807836055755615,-20.0,0.0008236318826675415,-21.25,6.398193120956421,-0.15313047170639038,8010842,-20.016666666666666,0.19238544348774536,1.454585075378418
267,-8.660203251420352,0.0032072095200419426,0.0032165308948606253,300,0.0,-0.15252621471881866,0.358015775680542,11.262674808502197,-20.0,-0.00030843913555145264,-20.0,6.665441989898682,-0.15283465385437012,8040842,-20.0,0.18823671360207123,1.4616458415985107
268,-8.693033238201275,0.0030132713727653027,0.0032311035320162773,300,0.30057814661452387,-0.15248705446720123,0.3627188205718994,11.384360790252686,-20.0,0.0010715574026107788,-22.5,6.745584726333618,-0.15141549706459045,8070842,-20.058333333333334,0.13780075711059597,1.4537467956542969
269,-8.661790430251727,0.0031672155018895864,0.0030337588395923376,300,0.10172129679778086,-0.1528603732585907,0.3446800708770752,10.866685628890991,-20.0,-0.00041419267654418945,-21.25,6.42236590385437,-0.1532745659351349,8100842,-20.008333333333333,0.1466819596199289,1.4573482275009155
270,-8.664164418437068,0.0030315646436065435,0.00316965626552701,300,0.10172129679778086,-0.15288862586021423,0.3514132499694824,11.204509496688843,-20.0,0.0006444603204727173,-21.25,6.603076219558716,-0.15224416553974152,8130842,-20.008333333333333,0.1464092910804429,1.4608991146087646
271,-8.665884481246378,0.0030522767920047045,0.0030025411397218704,300,0.14337208778404378,-0.15281212329864502,0.355471134185791,11.238423347473145,-20.0,-0.00015747547149658203,-21.25,6.630235433578491,-0.1529695987701416,8160842,-20.016666666666666,0.12776457491407509,1.457651972770691
272,-8.68123928548934,0.003190563293173909,0.0030996534042060375,300,0.3033379120533552,-0.15297405421733856,0.35109472274780273,11.079983949661255,-20.0,-0.0008585453033447266,-22.500000000000004,6.541711807250977,-0.1538325995206833,8190842,-20.041666666666668,0.16845389040662748,1.4613776206970215
273,-8.673892019895408,0.003146096132695675,0.003219029400497675,300,0.2268442931469367,-0.15389172732830048,0.3556361198425293,11.174248456954956,-20.0,-0.0010237693786621094,-22.5,6.6170196533203125,-0.15491549670696259,8220842,-20.025,0.16081680241648916,1.4576677083969116
274,-8.68158709764573,0.00302004418335855,0.0031389857176691294,300,0.24776781245530843,-0.15243332087993622,0.3582499027252197,11.305634260177612,-20.0,-0.0005570352077484131,-22.5,6.695822238922119,-0.15299035608768463,8250842,-20.033333333333335,0.1519261229146979,1.457302451133728
275,-8.683024025426477,0.003155173733830452,0.0030337476637214422,300,0.2843120351538664,-0.1531243920326233,0.36737060546875,11.592995405197144,-20.0,-0.0007717907428741455,-22.5,6.81313681602478,-0.15389618277549744,8280842,-20.05,0.1533608359393684,1.4616637229919434
276,-8.675314080107826,0.0032318381126970053,0.0031637693755328655,300,0.20138409955990955,-0.15291205048561096,0.35738372802734375,11.205715894699097,-20.0,-0.00014956295490264893,-21.25,6.629091024398804,-0.1530616134405136,8310842,-20.033333333333335,0.165602468853795,1.4621840715408325
277,-8.684421310778834,0.0031061628833413124,0.0032867914997041225,300,0.24494897427831783,-0.1533062756061554,0.3516206741333008,11.133516550064087,-20.0,0.0008252710103988647,-21.25,6.590594053268433,-0.15248100459575653,8340842,-20.05,0.1286100195143044,1.465351939201355
278,-8.664436189715955,0.003088904544711113,0.0031261304393410683,300,0.1433720877840438,-0.1537882387638092,0.3523213863372803,11.160135269165039,-20.0,-0.0003067106008529663,-21.25,6.6067516803741455,-0.15409494936466217,8370842,-20.016666666666666,0.15334678089131398,1.4646425247192383
279,-8.69117653452338,0.0031967475078999996,0.003122003749012947,300,0.3005781466145239,-0.15397363901138306,0.3587648868560791,11.352450132369995,-20.0,0.0005193799734115601,-22.5,6.711747646331787,-0.1534542590379715,8400842,-20.058333333333334,0.16220648961226386,1.4634246826171875
280,-8.673021089286342,0.0028443150222301483,0.0031432469841092825,300,0.2243818669639377,-0.15291893482208252,0.356034517288208,11.273342609405518,-20.0,0.001802876591682434,-21.25,6.662262201309204,-0.15111605823040009,8430842,-20.041666666666668,0.11800197171576836,1.463526725769043
281,-8.662977831049487,0.0031237551011145115,0.0028897984884679317,300,0.1433720877840438,-0.15415896475315094,0.3535759449005127,11.098922967910767,-20.0,0.001005321741104126,-21.25,6.562384843826294,-0.15315364301204681,8460842,-20.016666666666666,0.16446443250743656,1.467370867729187
282,-8.69000749711034,0.0029754433780908585,0.0031594049651175737,300,0.5271121533622823,-0.15381011366844177,0.3580362796783447,11.228031873703003,-20.0,0.0004918128252029419,-26.25,6.633462905883789,-0.15331830084323883,8490842,-20.058333333333334,0.16508951023822652,1.468056082725525
283,-8.677858928834546,0.0030490115750581026,0.0029192750807851553,300,0.20138409955990957,-0.15349848568439484,0.3498213291168213,11.091612100601196,-20.0,0.0009369254112243652,-21.25,6.5586998462677,-0.15256156027317047,8520842,-20.033333333333335,0.16015570762968698,1.4631221294403076
284,-8.669624132466424,0.0028991829603910446,0.00304818176664412,300,0.175,-0.15270093083381653,0.3502633571624756,11.066143989562988,-20.0,-0.0012096911668777466,-21.25,6.555889844894409,-0.15391062200069427,8550842,-20.025,0.17237598763837872,1.4614648818969727
285,-8.670327964071573,0.0028773564845323563,0.0029586355667561293,300,0.1433720877840438,-0.15299753844738007,0.34713029861450195,11.153948307037354,-20.0,0.0009945780038833618,-21.25,6.55942440032959,-0.1520029604434967,8580842,-20.016666666666666,0.12742036266849616,1.459080696105957
286,-8.677984597633895,0.0029540564864873886,0.0028616799972951412,300,0.40276819911981915,-0.15360498428344727,0.35560035705566406,11.23518705368042,-20.0,0.000728309154510498,-23.75,6.638310194015503,-0.15287667512893677,8610842,-20.066666666666666,0.17383959200499313,1.4611551761627197
287,-8.678385591298666,0.00297959940508008,0.003019721945747733,300,0.4187448175467037,-0.1532672643661499,0.3562195301055908,11.188995122909546,-20.0,-0.0019943565130233765,-25.0,6.607697010040283,-0.15526162087917328,8640842,-20.041666666666668,0.1797338066232103,1.466458797454834
288,-8.679344441878111,0.003090393729507923,0.0029872965533286333,300,0.20138409955990957,-0.15303663909435272,0.35222721099853516,11.153440237045288,-20.0,1.4573335647583008e-05,-21.25,6.61210036277771,-0.15302206575870514,8670842,-20.033333333333335,0.15520175308260376,1.4618474245071411
289,-8.666814327302227,0.0035343440249562263,0.0030416662339121103,300,0.1433720877840438,-0.1539773792028427,0.3521270751953125,11.151931524276733,-20.0,-0.0014079958200454712,-21.25,6.600840091705322,-0.15538537502288818,8700842,-20.016666666666666,0.1608019236786301,1.462093710899353
290,-8.69096780541536,0.003139469074085355,0.00369152519851923,300,0.2843120351538663,-0.15322306752204895,0.3514068126678467,11.116461038589478,-20.0,-0.0010919421911239624,-22.5,6.5902650356292725,-0.1543150097131729,8730842,-20.05,0.15213469026087154,1.4595732688903809
291,-8.671081843135585,0.00337415374815464,0.0031434274278581142,300,0.20138409955990957,-0.15319795906543732,0.36957645416259766,11.644604682922363,-20.0,-0.000970199704170227,-21.25,6.882389068603516,-0.15416815876960754,8760842,-20.033333333333335,0.13975908106340665,1.4583028554916382
292,-8.675568549281845,0.003000465454533696,0.003352567320689559,300,0.3359274061791062,-0.15223544836044312,0.34362030029296875,10.860364437103271,-20.0,-0.000655248761177063,-23.75,6.408383846282959,-0.15289069712162018,8790842,-20.041666666666668,0.1254176816768814,1.4597101211547852
293,-8.672563253378753,0.003747019451111555,0.003072416177019477,300,0.175,-0.1549655646085739,0.3491017818450928,11.104629516601562,-20.0,0.00153370201587677,-21.25,6.558055877685547,-0.15343186259269714,8820842,-20.025,0.2192723565580191,1.4570659399032593
294,-8.668264280419784,0.002906903624534607,0.0037552646826952696,300,0.175,-0.1521117389202118,0.34544897079467773,10.998891592025757,-20.0,-0.0012315064668655396,-21.25,6.503325939178467,-0.15334324538707733,8850842,-20.025,0.1493201483930649,1.4566404819488525
295,-8.722258910433757,0.003053862601518631,0.002872772514820099,300,0.818365579812728,-0.15217524766921997,0.3499784469604492,11.11888861656189,-20.0,4.392862319946289e-05,-28.75,6.56435489654541,-0.1521313190460205,8880842,-20.133333333333333,0.14024664794707156,1.4570688009262085
296,-8.670931015879313,0.003270442131906748,0.003081150818616152,300,0.1433720877840438,-0.15307971835136414,0.3538367748260498,11.258872270584106,-20.0,0.0021832138299942017,-21.25,6.618752956390381,-0.15089650452136993,8910842,-20.016666666666666,0.18277181564969816,1.458202600479126
297,-8.679173966985408,0.0028839961159974337,0.0034309953916817904,300,0.175,-0.1533055305480957,0.3529491424560547,11.131845951080322,-20.0,0.0022716671228408813,-21.25,6.611214876174927,-0.15103386342525482,8940842,-20.025,0.16120270254654312,1.4630855321884155
298,-8.702986704048545,0.0031074504368007183,0.002944179344922304,300,0.40276819911981915,-0.1535474807024002,0.3555622100830078,11.127509355545044,-20.0,0.0015583187341690063,-23.75,6.58408784866333,-0.1519891619682312,8970842,-20.066666666666666,0.1922710660263142,1.4630354642868042
299,-8.67418182132626,0.0028456603176891804,0.0030726525001227856,300,0.17499999999999996,-0.15254108607769012,0.34839463233947754,11.123612880706787,-20.0,0.0001214742660522461,-21.25,6.576321601867676,-0.15241961181163788,9000842,-20.025,0.16898841229518038,1.4668625593185425
300,-8.673882849168157,0.0030018012039363384,0.002886303700506687,300,0.175,-0.15334835648536682,0.35100221633911133,11.094086170196533,-20.0,0.00014494359493255615,-21.25,6.575212001800537,-0.15320341289043427,9030842,-20.025,0.12554134856350105,1.4617260694503784
301,-8.676606232389297,0.003010038286447525,0.002981390804052353,300,0.2243818669639377,-0.152755469083786,0.3473813533782959,11.088372468948364,-20.0,-0.000630304217338562,-21.25,6.574889898300171,-0.15338577330112457,9060842,-20.041666666666668,0.13398696149330827,1.455319881439209
302,-8.686168116085401,0.0028074856381863356,0.0030579061713069677,300,0.20138409955990957,-0.1519666463136673,0.3558640480041504,11.259498357772827,-20.0,0.0008408427238464355,-21.25,6.656440734863281,-0.15112580358982086,9090842,-20.033333333333335,0.13634570098800777,1.4603880643844604
303,-8.66866489926127,0.0032124246936291456,0.0027197382878512144,300,0.14337208778404378,-0.15319828689098358,0.34824347496032715,11.052456617355347,-20.0,-0.001262083649635315,-21.25,6.551185131072998,-0.1544603705406189,9120842,-20.016666666666666,0.14468251049413589,1.458937168121338
304,-8.68207502902261,0.0027492812369018793,0.003212063107639551,300,0.30057814661452387,-0.15272583067417145,0.3600735664367676,11.37700366973877,-20.0,0.0009031295776367188,-22.5,6.739920377731323,-0.15182270109653473,9150842,-20.058333333333334,0.16209399140593797,1.4545495510101318
305,-8.675327746892682,0.0030195259023457766,0.0027405370492488146,300,0.26365486699260626,-0.15333899855613708,0.3462696075439453,11.038804769515991,-20.0,-0.0009621083736419678,-21.25,6.521651744842529,-0.15430110692977905,9180842,-20.058333333333334,0.1857831221277,1.4622864723205566
306,-8.66926958921111,0.003367870580404997,0.003032111097127199,300,0.20138409955990957,-0.15332721173763275,0.3537161350250244,11.189550161361694,-20.0,0.0007166415452957153,-21.25,6.586026191711426,-0.15261057019233704,9210842,-20.033333333333335,0.17259970537989017,1.4631562232971191
307,-8.672756407911733,0.002859876025468111,0.0034082666970789433,300,0.22438186696393767,-0.1533651202917099,0.35172438621520996,11.065931797027588,-20.0,0.001041904091835022,-21.25,6.573456048965454,-0.15232321619987488,9240842,-20.041666666666668,0.1903014170577569,1.4653815031051636
308,-8.671351204761176,0.0032541125547140837,0.002857473213225603,300,0.1433720877840438,-0.15367548167705536,0.35032200813293457,11.037818670272827,-20.0,0.0024770349264144897,-21.25,6.5710768699646,-0.15119844675064087,9270842,-20.016666666666666,0.15488708408558152,1.4605660438537598
309,-8.689428657646408,0.0032832941506057978,0.003271740395575762,300,0.30057814661452387,-0.15317723155021667,0.3502063751220703,11.100984334945679,-20.0,0.00017637014389038086,-22.5,6.58711314201355,-0.1530008614063263,9300842,-20.058333333333334,0.13722360745476264,1.4577653408050537
310,-8.685408191717665,0.0033124203328043222,0.0032604269217699766,300,0.7312470322826774,-0.1534285843372345,0.35085344314575195,11.082692861557007,-20.0,0.001574292778968811,-28.750000000000007,6.588836193084717,-0.15185429155826569,9330842,-20.083333333333332,0.1498507201840534,1.4558508396148682
311,-8.67088624597689,0.003657436231151223,0.0033441931009292603,300,0.20138409955990955,-0.15412192046642303,0.34700536727905273,11.091039896011353,-20.0,0.001650199294090271,-21.25,6.555417060852051,-0.15247172117233276,9360842,-20.033333333333335,0.14107328666856359,1.462411642074585
312,-8.660203251420352,0.002775808097794652,0.003545846091583371,300,0.0,-0.1523587554693222,0.34684109687805176,10.912969827651978,-20.0,-0.00021693110466003418,-20.0,6.452003240585327,-0.15257568657398224,9390842,-20.0,0.13063364810727485,1.4618237018585205
313,-8.679081914691842,0.002903070766478777,0.002786824479699135,300,0.35,-0.1521257907152176,0.3555724620819092,11.116297721862793,-20.0,-0.0004691183567047119,-23.75,6.6051249504089355,-0.1525949090719223,9420842,-20.05,0.15963546516559146,1.4575029611587524
314,-8.667019142566996,0.0037161915097385645,0.002923243446275592,300,0.10172129679778086,-0.15403057634830475,0.3699378967285156,11.720834970474243,-20.0,0.00010567903518676758,-21.25,6.928553342819214,-0.15392489731311798,9450842,-20.008333333333333,0.15733742394463407,1.4629710912704468
315,-8.673529017565192,0.0028890608809888363,0.003716861130669713,300,0.20138409955990957,-0.15217114984989166,0.33927106857299805,10.81523847579956,-20.0,0.001016959547996521,-21.25,6.40217661857605,-0.15115419030189514,9480842,-20.033333333333335,0.13551820128604838,1.4580082893371582
316,-8.669539179530906,0.0032384360674768686,0.0029128335881978273,300,0.1433720877840438,-0.1526941955089569,0.35066747665405273,11.177381753921509,-20.0,-0.0003658384084701538,-21.25,6.5748841762542725,-0.15306003391742706,9510842,-20.016666666666666,0.17112487182501504,1.4593863487243652
317,-8.683418995169099,0.003066057339310646,0.0032176345121115446,300,0.3005781466145239,-0.15321500599384308,0.3564176559448242,11.276443481445312,-20.0,-0.00021982192993164062,-22.5,6.6814281940460205,-0.15343482792377472,9540842,-20.058333333333334,0.11390356036890095,1.4579169750213623
318,-8.66827285266937,0.0032946914434432983,0.0031097556930035353,300,0.1433720877840438,-0.1524125039577484,0.35381555557250977,11.129808902740479,-20.0,0.0002301633358001709,-21.25,6.606481075286865,-0.15218234062194824,9570842,-20.016666666666666,0.14471187080630651,1.4611289501190186
319,-8.670873304566618,0.003392415354028344,0.0032514387276023626,300,0.22438186696393767,-0.15385200083255768,0.3515336513519287,11.12616515159607,-20.0,0.002505943179130554,-21.25,6.595378398895264,-0.15134605765342712,9600842,-20.041666666666668,0.16430201396210603,1.4607149362564087
320,-8.664285670362053,0.0035657614935189486,0.003442795481532812,300,0.10172129679778084,-0.15334296226501465,0.3431675434112549,10.842998027801514,-20.0,0.0008664429187774658,-21.25,6.430325269699097,-0.15247651934623718,9630842,-20.008333333333333,0.15083090448679318,1.4588873386383057
